,endothelial cell,epithelial cell of proximal tubule,kidney collecting duct epithelial cell,kidney distal convoluted tubule epithelial cell,kidney loop of Henle epithelial cell,podocyte,immune cell,pericyte
147,0.14691591,0.39115527,0.05092567,0.014848638,0.3484184,0.006898704,0.024675153,0.016162226
148,0.100831896,0.5311601,0.022838537,0.009658628,0.29225603,0.0040868977,0.016514447,0.022653388
149,0.12878771,0.6014758,0.025145505,0.008840897,0.1720495,0.006231698,0.039504804,0.017964073
150,0.094067246,0.53705084,0.016837379,0.008235906,0.3045469,0.0027227544,0.020126944,0.016412003
151,0.097236104,0.68591106,0.010572248,0.0023303877,0.1798928,0.0035483653,0.016380243,0.004128809
152,0.08288697,0.779491,0.01549104,0.007795272,0.07395958,0.0032515437,0.036598038,0.000526569
153,0.065165326,0.5713659,0.058168378,0.0679675,0.14513017,0.024163922,0.06683707,0.0012017792
154,0.05506841,0.8956749,0.0047173616,0.015235773,0.0058392966,0.007070371,0.01636863,2.5360749e-05
155,0.042536523,0.6091198,0.0041791024,0.0026294899,0.006142511,0.04304392,0.2921648,0.00018390371
156,0.023038715,0.9563725,0.00041908358,0.0020355477,0.016940929,0.0005131194,0.00064573454,3.4468107e-05
157,0.02520421,0.9652805,0.0010935997,0.0012543591,0.0052503897,6.67635e-05,0.0018375305,1.267076e-05
158,0.047512796,0.59586424,0.025921669,0.18517216,0.13291372,0.011029974,0.00057956803,0.0010058725
159,0.06883426,0.7697728,0.002850616,0.0782287,0.07633614,0.0007016873,0.0031620688,0.000113664115
160,0.074903466,0.69879436,0.032061934,0.09908228,0.036808085,0.020251708,0.032347713,0.0057503935
161,0.20213296,0.46328878,0.0068331393,0.00776239,0.28930736,0.0063049775,0.012358531,0.01201185
162,0.06558792,0.6657127,0.015486122,0.028851151,0.19766429,0.005080732,0.020624347,0.0009927481
163,0.069299646,0.7422133,0.016129648,0.023018159,0.08321373,0.03705469,0.02885129,0.00021950847
164,0.10837156,0.5905902,0.05871799,0.047790453,0.08786366,0.017830506,0.085023575,0.0038120942
165,0.05577882,0.6086222,0.035489984,0.021927273,0.22491567,0.006384743,0.03792505,0.008956253
166,0.12944719,0.23533134,0.15166937,0.04068966,0.36417085,0.00991428,0.015039261,0.053738035
167,0.15615551,0.02120264,0.24204111,0.027036184,0.45608228,0.010997314,0.04948642,0.036998555
168,0.1610187,0.019242646,0.18102045,0.02422386,0.51948583,0.011999866,0.033242762,0.04976589
169,0.15830393,0.020750916,0.15558948,0.023776326,0.5373606,0.011729743,0.027007857,0.06548113
170,0.18385828,0.024011936,0.17810614,0.022490531,0.41432858,0.016167529,0.064477526,0.09655952
171,0.15667176,0.0441848,0.1725937,0.021237724,0.4132435,0.012678229,0.05507673,0.12431361
172,0.1812485,0.01329554,0.19333187,0.015116672,0.479264,0.010949493,0.046958715,0.059835214
